sex,row_number,liters_drunk,age,drink,check_number,label,age_child,age_adult,age_old,session_start,start_morning,start_afternoon,start_evening
0,0.0,3,48,1,90,1,0,1,0,22,0,0,1
0,14.0,1,13,0,1225,1,1,0,0,22,0,0,1
1,46.0,1,62,1,377,0,0,0,1,21,0,0,1
0,30.0,1,66,0,8412,1,0,0,1,6,1,0,0
0,68.0,0,26,0,8498,0,0,1,0,21,0,0,1
1,28.0,5,39,1,8217,1,0,1,0,22,0,0,1
0,48.0,1,27,1,7396,1,0,1,0,23,0,0,1
1,58.0,4,50,1,368,1,0,1,0,22,0,0,1
1,54.0,1,58,0,3569,0,0,0,1,14,0,1,0
0,5.0,2,71,1,7293,1,0,0,1,21,0,0,1
1,38.0,4,58,0,5053,1,0,0,1,6,1,0,0
0,52.0,0,26,1,1229,0,0,1,0,14,0,1,0
1,100.0,0,36,0,4481,1,0,1,0,22,0,0,1
1,51.0,4,53,1,2266,1,0,0,1,14,0,1,0
1,62.0,2,70,1,2146,1,0,0,1,21,0,0,1
1,46.0,1,14,0,1343,1,1,0,0,15,0,1,0
1,42.0,0,30,1,4804,0,0,1,0,8,1,0,0
0,58.0,5,80,1,6902,0,0,0,1,15,0,1,0
1,100.0,0,49,1,3340,1,0,1,0,14,0,1,0
1,15.0,4,23,0,9819,1,0,1,0,22,0,0,1
0,25.0,1,27,1,6599,1,0,1,0,7,1,0,0
0,100.0,4,35,0,5057,0,0,1,0,8,1,0,0
0,100.0,4,27,1,6888,1,0,1,0,7,1,0,0
0,100.0,5,77,0,4950,0,0,0,1,15,0,1,0
0,86.0,1,15,0,4894,0,1,0,0,22,0,0,1
1,71.0,2,49,1,4253,1,0,1,0,15,0,1,0
0,29.0,5,73,0,1628,1,0,0,1,14,0,1,0
1,45.0,4,71,1,9464,0,0,0,1,22,0,0,1
0,28.0,1,47,0,3078,0,0,1,0,6,1,0,0
0,87.0,4,16,0,7175,1,1,0,0,7,1,0,0
1,97.0,2,51,1,2215,0,0,0,1,15,0,1,0
1,49.0,5,49,1,417,1,0,1,0,7,1,0,0
0,47.0,2,41,0,945,0,0,1,0,6,1,0,0
0,81.0,2,27,1,5207,1,0,1,0,14,0,1,0
0,20.0,1,54,0,1736,1,0,0,1,6,1,0,0
0,78.0,0,44,1,9304,1,0,1,0,21,0,0,1
0,19.0,1,38,0,5321,1,0,1,0,14,0,1,0
0,9.0,2,12,0,9509,0,1,0,0,15,0,1,0
0,23.0,0,66,0,7237,1,0,0,1,14,0,1,0
0,39.0,3,68,0,4561,0,0,0,1,21,0,0,1
0,10.0,4,64,1,1107,1,0,0,1,15,0,1,0
0,62.0,4,57,1,2397,1,0,0,1,14,0,1,0
0,35.0,2,41,1,6667,0,0,1,0,6,1,0,0
0,41.0,1,38,0,549,0,0,1,0,14,0,1,0
0,41.0,5,19,0,9271,1,0,1,0,6,1,0,0
0,35.0,0,59,1,4782,1,0,0,1,15,0,1,0
1,41.0,2,15,0,2105,0,1,0,0,14,0,1,0
0,8.0,5,53,1,3526,0,0,0,1,22,0,0,1
0,39.0,2,66,0,6188,0,0,0,1,14,0,1,0
0,100.0,1,69,1,5899,0,0,0,1,22,0,0,1
0,100.0,0,51,0,9583,0,0,0,1,8,1,0,0
1,35.0,0,80,0,8722,1,0,0,1,14,0,1,0
0,19.0,5,12,0,4773,1,1,0,0,6,1,0,0
1,46.0,3,53,0,8216,1,0,0,1,15,0,1,0
0,0.0,4,29,0,5915,1,0,1,0,7,1,0,0
1,41.0,2,78,0,8802,1,0,0,1,22,0,0,1
0,25.0,2,56,1,215,1,0,0,1,6,1,0,0
0,100.0,3,19,0,1788,0,0,1,0,15,0,1,0
1,92.0,5,41,1,1119,1,0,1,0,14,0,1,0
0,14.0,2,20,0,2766,0,0,1,0,14,0,1,0
1,96.0,2,61,0,2507,0,0,0,1,7,1,0,0
0,25.0,1,45,0,3997,1,0,1,0,6,1,0,0
0,17.0,4,42,1,735,1,0,1,0,6,1,0,0
1,61.0,1,16,0,3483,1,1,0,0,15,0,1,0
0,73.0,2,59,0,7042,0,0,0,1,22,0,0,1
1,9.0,0,43,0,8245,1,0,1,0,7,1,0,0
0,79.0,0,28,1,2971,0,0,1,0,22,0,0,1
0,76.0,4,77,0,1106,1,0,0,1,15,0,1,0
1,84.0,5,59,0,292,1,0,0,1,14,0,1,0
0,42.0,3,10,0,6808,1,1,0,0,14,0,1,0
0,95.0,2,17,0,6700,1,1,0,0,15,0,1,0
0,45.0,0,12,0,8314,0,1,0,0,15,0,1,0
0,75.0,2,13,0,4230,0,1,0,0,23,0,0,1
1,5.0,0,35,0,2841,0,0,1,0,15,0,1,0
0,43.0,4,31,0,3586,0,0,1,0,21,0,0,1
1,79.0,3,34,1,101,1,0,1,0,6,1,0,0
0,57.0,2,36,0,7189,0,0,1,0,7,1,0,0
0,1.0,1,17,0,2579,1,1,0,0,22,0,0,1
0,45.0,2,18,0,7273,0,0,1,0,21,0,0,1
0,65.0,4,34,0,1358,1,0,1,0,6,1,0,0
1,68.0,0,16,0,1949,1,1,0,0,8,1,0,0
0,61.0,0,35,0,3094,0,0,1,0,15,0,1,0
0,39.0,1,77,1,558,0,0,0,1,8,1,0,0
1,98.0,1,36,1,1212,0,0,1,0,6,1,0,0
0,4.0,5,65,0,2856,0,0,0,1,22,0,0,1
0,6.0,0,55,1,7642,1,0,0,1,15,0,1,0
0,33.0,3,61,1,526,1,0,0,1,8,1,0,0
0,87.0,1,29,0,1440,1,0,1,0,21,0,0,1
0,100.0,2,42,1,9690,1,0,1,0,15,0,1,0
0,33.0,2,47,1,3563,0,0,1,0,6,1,0,0
1,50.0,1,35,0,4258,1,0,1,0,6,1,0,0
0,95.0,3,49,0,4335,1,0,1,0,15,0,1,0
1,53.0,0,75,0,1354,0,0,0,1,15,0,1,0
1,64.0,4,68,1,8153,0,0,0,1,21,0,0,1
0,35.0,3,75,1,1475,1,0,0,1,8,1,0,0
0,56.0,4,34,1,9438,1,0,1,0,21,0,0,1
0,49.0,0,32,1,8228,1,0,1,0,22,0,0,1
1,31.0,1,30,0,2903,1,0,1,0,14,0,1,0
1,100.0,5,75,0,2475,1,0,0,1,6,1,0,0
0,4.0,5,59,1,7582,0,0,0,1,15,0,1,0
1,58.0,2,54,1,5503,1,0,0,1,14,0,1,0
0,68.0,2,51,0,5316,1,0,0,1,8,1,0,0
0,6.0,2,33,0,6752,0,0,1,0,15,0,1,0
0,6.0,0,20,0,7710,1,0,1,0,22,0,0,1
1,100.0,0,29,1,4979,1,0,1,0,23,0,0,1
1,47.0,3,74,0,280,1,0,0,1,15,0,1,0
0,32.0,2,25,0,2169,1,0,1,0,6,1,0,0
1,47.0,1,18,0,9348,1,0,1,0,22,0,0,1
0,5.0,0,42,0,9560,0,0,1,0,21,0,0,1
0,56.0,2,14,0,1748,1,1,0,0,15,0,1,0
0,40.0,0,73,1,1171,1,0,0,1,14,0,1,0
0,47.0,3,22,1,784,1,0,1,0,8,1,0,0
0,12.0,3,45,1,3038,0,0,1,0,7,1,0,0
1,63.0,4,36,0,9883,1,0,1,0,7,1,0,0
0,36.0,2,19,0,4548,1,0,1,0,7,1,0,0
1,34.0,2,29,1,8076,1,0,1,0,7,1,0,0
1,9.0,2,73,0,5916,1,0,0,1,15,0,1,0
0,12.0,0,70,1,6542,1,0,0,1,15,0,1,0
1,31.0,4,11,0,5575,1,1,0,0,22,0,0,1
1,79.0,4,14,0,6945,1,1,0,0,15,0,1,0
0,80.0,2,46,1,2679,0,0,1,0,21,0,0,1
0,9.0,1,25,1,5208,0,0,1,0,22,0,0,1
0,0.0,1,19,0,5512,1,0,1,0,14,0,1,0
1,44.0,5,39,1,7256,1,0,1,0,21,0,0,1
1,40.0,4,50,0,662,0,0,1,0,21,0,0,1
0,21.0,2,21,0,1645,0,0,1,0,22,0,0,1
0,98.0,4,52,0,8849,1,0,0,1,7,1,0,0
0,100.0,3,71,0,8259,1,0,0,1,8,1,0,0
1,41.0,5,36,1,3920,1,0,1,0,7,1,0,0
0,56.0,2,53,1,7575,1,0,0,1,23,0,0,1
1,11.0,2,30,1,9194,1,0,1,0,14,0,1,0
0,65.0,2,72,0,8687,1,0,0,1,14,0,1,0
0,39.0,5,66,1,2309,1,0,0,1,14,0,1,0
0,53.0,2,73,0,3950,0,0,0,1,15,0,1,0
1,7.0,2,36,0,7154,1,0,1,0,6,1,0,0
1,64.0,2,52,0,2702,1,0,0,1,14,0,1,0
1,13.0,5,79,1,5173,0,0,0,1,14,0,1,0
1,83.0,2,10,0,5943,0,1,0,0,6,1,0,0
1,100.0,2,37,1,7902,1,0,1,0,22,0,0,1
0,62.0,1,55,1,3509,1,0,0,1,7,1,0,0
1,100.0,2,25,1,6490,1,0,1,0,15,0,1,0
1,100.0,3,22,1,3403,0,0,1,0,21,0,0,1
0,77.0,5,49,0,9405,0,0,1,0,7,1,0,0
0,100.0,2,10,0,5174,0,1,0,0,14,0,1,0
0,61.0,4,49,1,8024,1,0,1,0,7,1,0,0
1,30.0,5,61,1,7651,1,0,0,1,6,1,0,0
0,19.0,2,46,1,9670,1,0,1,0,15,0,1,0
1,76.0,0,42,1,8593,0,0,1,0,22,0,0,1
1,45.0,1,21,0,899,1,0,1,0,22,0,0,1
0,43.0,1,38,1,4958,1,0,1,0,23,0,0,1
0,72.0,1,13,0,3232,1,1,0,0,15,0,1,0
0,55.0,1,49,0,7109,0,0,1,0,8,1,0,0
0,11.0,4,14,0,4008,1,1,0,0,22,0,0,1
1,63.0,3,24,0,6286,0,0,1,0,14,0,1,0
0,66.0,2,37,1,2372,0,0,1,0,14,0,1,0
0,31.0,5,65,1,4194,0,0,0,1,14,0,1,0
1,23.0,2,56,0,9871,0,0,0,1,22,0,0,1
1,89.0,3,14,0,620,1,1,0,0,22,0,0,1
1,22.0,5,57,0,6653,1,0,0,1,22,0,0,1
0,93.0,4,57,0,7044,1,0,0,1,14,0,1,0
0,93.0,3,57,0,8897,0,0,0,1,7,1,0,0
1,21.0,0,62,1,1835,1,0,0,1,6,1,0,0
1,78.0,3,38,0,2723,1,0,1,0,15,0,1,0
0,25.0,1,48,1,7903,0,0,1,0,6,1,0,0
0,25.0,4,23,0,4617,0,0,1,0,14,0,1,0
0,51.0,1,63,0,3688,1,0,0,1,14,0,1,0
1,69.0,4,57,1,1140,1,0,0,1,15,0,1,0
0,33.0,3,59,0,9968,0,0,0,1,15,0,1,0
0,43.0,3,24,1,865,1,0,1,0,6,1,0,0
1,12.0,4,51,0,8841,0,0,0,1,15,0,1,0
1,76.0,5,60,0,2862,0,0,0,1,7,1,0,0
0,100.0,4,24,1,4582,1,0,1,0,7,1,0,0
0,57.0,1,34,0,4646,0,0,1,0,8,1,0,0
1,47.0,3,42,0,3733,0,0,1,0,8,1,0,0
0,61.0,5,16,0,525,1,1,0,0,6,1,0,0
0,80.0,0,70,0,2922,0,0,0,1,7,1,0,0
0,43.0,2,57,1,6748,1,0,0,1,22,0,0,1
0,69.0,2,72,1,3123,0,0,0,1,6,1,0,0
0,99.0,5,43,0,8215,1,0,1,0,15,0,1,0
1,78.0,0,29,0,1570,0,0,1,0,7,1,0,0
1,95.0,2,26,0,8782,0,0,1,0,22,0,0,1
0,94.0,0,27,1,6995,1,0,1,0,15,0,1,0
1,45.0,5,24,0,5301,0,0,1,0,8,1,0,0
1,90.0,3,64,1,7310,0,0,0,1,7,1,0,0
0,93.0,2,19,0,6757,1,0,1,0,6,1,0,0
1,79.0,4,56,1,8538,1,0,0,1,14,0,1,0
0,83.0,3,10,0,5039,1,1,0,0,21,0,0,1
1,86.0,3,48,1,4321,1,0,1,0,15,0,1,0
1,0.0,3,32,1,9655,0,0,1,0,6,1,0,0
0,8.0,3,45,1,2042,1,0,1,0,22,0,0,1
1,100.0,2,61,0,3326,1,0,0,1,6,1,0,0
0,89.0,5,52,0,4084,1,0,0,1,8,1,0,0
1,73.0,5,19,0,2148,1,0,1,0,6,1,0,0
1,53.0,3,14,0,2451,1,1,0,0,6,1,0,0
0,62.0,0,33,0,175,1,0,1,0,15,0,1,0
1,55.0,5,80,1,8977,0,0,0,1,14,0,1,0
0,44.0,1,53,1,6668,0,0,0,1,6,1,0,0
0,53.0,4,13,0,9338,1,1,0,0,21,0,0,1
1,15.0,2,47,1,3205,0,0,1,0,6,1,0,0
0,47.0,3,45,1,7289,1,0,1,0,6,1,0,0
1,74.0,4,56,0,7939,1,0,0,1,23,0,0,1
0,89.0,2,68,1,9511,0,0,0,1,15,0,1,0
1,0.0,2,50,1,9930,1,0,1,0,21,0,0,1
0,3.0,4,33,1,6380,1,0,1,0,22,0,0,1
1,52.0,3,30,1,8366,1,0,1,0,23,0,0,1
1,78.0,3,62,1,8951,1,0,0,1,7,1,0,0
1,82.0,3,57,1,5558,1,0,0,1,15,0,1,0
0,27.0,1,50,1,2715,1,0,1,0,14,0,1,0
1,13.0,4,15,0,9951,0,1,0,0,15,0,1,0
1,10.0,0,26,0,1981,1,0,1,0,7,1,0,0
0,13.0,2,61,0,6284,1,0,0,1,15,0,1,0
1,100.0,2,48,1,2531,0,0,1,0,21,0,0,1
1,73.0,4,48,1,1250,1,0,1,0,21,0,0,1
0,72.0,5,56,1,4598,0,0,0,1,15,0,1,0
1,48.0,4,10,0,4591,1,1,0,0,7,1,0,0
0,100.0,0,27,1,8733,1,0,1,0,7,1,0,0
1,49.0,5,57,1,5393,0,0,0,1,23,0,0,1
0,52.0,3,48,0,2454,0,0,1,0,15,0,1,0
1,74.0,4,64,0,130,1,0,0,1,21,0,0,1
0,26.0,3,73,1,8568,0,0,0,1,14,0,1,0
0,21.0,4,69,1,9669,0,0,0,1,14,0,1,0
1,31.0,0,54,1,40,0,0,0,1,15,0,1,0
0,5.0,2,43,1,8832,0,0,1,0,8,1,0,0
0,47.0,3,33,0,2067,0,0,1,0,6,1,0,0
1,69.0,5,76,1,4574,1,0,0,1,15,0,1,0
1,100.0,0,76,0,8926,0,0,0,1,21,0,0,1
1,33.0,3,26,0,9018,1,0,1,0,15,0,1,0
1,50.0,3,59,0,6123,0,0,0,1,14,0,1,0
1,74.0,0,32,1,7394,0,0,1,0,6,1,0,0
1,20.0,5,63,0,9558,0,0,0,1,15,0,1,0
0,15.0,5,59,1,7972,0,0,0,1,7,1,0,0
1,100.0,5,14,0,6613,1,1,0,0,22,0,0,1
0,24.0,2,34,0,5978,1,0,1,0,7,1,0,0
1,36.0,2,45,1,4951,0,0,1,0,6,1,0,0
0,34.0,0,11,0,8107,0,1,0,0,15,0,1,0
0,11.0,0,41,1,3379,0,0,1,0,14,0,1,0
1,40.0,3,51,0,2126,1,0,0,1,7,1,0,0
1,48.0,3,40,0,3127,1,0,1,0,14,0,1,0
0,50.0,1,24,0,7222,1,0,1,0,6,1,0,0
0,9.0,0,50,1,2707,0,0,1,0,6,1,0,0
0,56.0,2,70,0,6371,0,0,0,1,22,0,0,1
0,22.0,0,40,1,9273,0,0,1,0,8,1,0,0
1,5.0,1,45,0,57,1,0,1,0,22,0,0,1
1,59.0,3,11,0,2311,1,1,0,0,22,0,0,1
1,96.0,3,61,0,977,0,0,0,1,14,0,1,0
0,82.0,5,71,1,6769,0,0,0,1,15,0,1,0
1,90.0,2,68,0,4976,0,0,0,1,21,0,0,1
1,94.0,1,77,0,5254,0,0,0,1,8,1,0,0
1,83.0,2,43,0,8723,0,0,1,0,14,0,1,0
0,2.0,4,47,0,648,1,0,1,0,15,0,1,0
0,92.0,2,42,0,6119,1,0,1,0,15,0,1,0
0,76.0,4,13,0,8981,1,1,0,0,22,0,0,1
0,94.0,5,14,0,5251,1,1,0,0,14,0,1,0
0,73.0,0,76,0,2799,0,0,0,1,6,1,0,0
1,18.0,2,24,0,5320,0,0,1,0,22,0,0,1
1,24.0,0,30,0,2386,1,0,1,0,23,0,0,1
1,15.0,0,36,0,4534,1,0,1,0,15,0,1,0
0,85.0,5,33,0,888,1,0,1,0,22,0,0,1
0,100.0,0,44,0,6477,1,0,1,0,6,1,0,0
1,5.0,4,80,1,7529,0,0,0,1,6,1,0,0
1,44.0,1,74,0,1101,1,0,0,1,22,0,0,1
0,31.0,2,53,0,6146,0,0,0,1,6,1,0,0
1,99.0,3,19,0,6720,1,0,1,0,15,0,1,0
1,8.0,1,43,0,4208,0,0,1,0,14,0,1,0
0,32.0,0,77,0,65,0,0,0,1,15,0,1,0
1,64.0,2,60,1,2077,0,0,0,1,15,0,1,0
0,89.0,0,59,1,7312,1,0,0,1,21,0,0,1
1,49.0,2,37,1,7131,1,0,1,0,7,1,0,0
1,41.0,2,22,1,3596,1,0,1,0,23,0,0,1
0,91.0,3,10,0,4220,1,1,0,0,8,1,0,0
1,57.0,5,27,1,9040,1,0,1,0,23,0,0,1
0,2.0,0,75,1,6938,1,0,0,1,7,1,0,0
0,55.0,2,71,1,413,0,0,0,1,14,0,1,0
0,63.0,0,17,0,978,1,1,0,0,21,0,0,1
0,96.0,1,41,1,8070,1,0,1,0,7,1,0,0
0,9.0,1,29,0,4112,1,0,1,0,21,0,0,1
0,86.0,3,60,1,691,1,0,0,1,6,1,0,0
0,9.0,4,20,0,3785,0,0,1,0,7,1,0,0
0,52.0,2,44,0,2726,0,0,1,0,7,1,0,0
1,99.0,5,52,1,2995,0,0,0,1,6,1,0,0
0,82.0,3,61,0,1075,0,0,0,1,15,0,1,0
0,100.0,1,72,1,2837,0,0,0,1,6,1,0,0
0,94.0,3,52,0,2384,1,0,0,1,22,0,0,1
0,41.0,0,72,1,4728,1,0,0,1,14,0,1,0
1,44.0,2,29,0,1719,1,0,1,0,6,1,0,0
1,11.0,4,13,0,1093,1,1,0,0,6,1,0,0
0,58.0,5,69,1,4633,0,0,0,1,15,0,1,0
0,29.0,4,70,0,7008,1,0,0,1,15,0,1,0
0,20.0,2,19,0,858,0,0,1,0,21,0,0,1
0,21.0,5,36,0,3961,1,0,1,0,8,1,0,0
0,16.0,2,69,0,1334,1,0,0,1,15,0,1,0
0,76.0,3,12,0,3266,1,1,0,0,7,1,0,0
1,100.0,0,16,0,6258,0,1,0,0,22,0,0,1
1,24.0,0,50,0,4338,1,0,1,0,22,0,0,1
1,92.0,3,78,1,2242,0,0,0,1,23,0,0,1
1,65.0,5,80,0,9498,1,0,0,1,14,0,1,0
0,82.0,1,33,0,9120,1,0,1,0,7,1,0,0
0,16.0,2,44,1,6287,0,0,1,0,6,1,0,0
1,77.0,5,34,0,4890,1,0,1,0,22,0,0,1
0,63.0,2,69,1,9926,1,0,0,1,6,1,0,0
1,18.0,5,60,0,6805,1,0,0,1,6,1,0,0
0,22.0,2,60,1,1532,0,0,0,1,21,0,0,1
0,30.0,2,63,0,7195,0,0,0,1,22,0,0,1
0,34.0,5,62,1,5847,0,0,0,1,14,0,1,0
0,100.0,0,51,0,8198,0,0,0,1,6,1,0,0
0,18.0,3,53,0,3385,0,0,0,1,15,0,1,0
1,77.0,5,73,0,6656,0,0,0,1,14,0,1,0
0,80.0,4,57,1,8293,0,0,0,1,8,1,0,0
0,79.0,2,51,0,70,0,0,0,1,23,0,0,1
0,53.0,2,22,1,4613,0,0,1,0,14,0,1,0
1,44.0,0,50,1,7094,1,0,1,0,21,0,0,1
1,14.0,3,57,1,2409,0,0,0,1,6,1,0,0
1,77.0,0,24,1,3330,1,0,1,0,7,1,0,0
0,100.0,5,44,0,8939,0,0,1,0,14,0,1,0
0,84.0,0,13,0,6726,1,1,0,0,15,0,1,0
0,48.0,1,11,0,5720,0,1,0,0,21,0,0,1
0,92.0,2,19,0,553,1,0,1,0,7,1,0,0
1,5.0,1,54,0,5383,0,0,0,1,22,0,0,1
0,63.0,2,24,1,5530,1,0,1,0,8,1,0,0
0,100.0,1,10,0,594,0,1,0,0,6,1,0,0
0,39.0,5,50,1,4292,1,0,1,0,21,0,0,1
1,51.0,5,76,1,4939,1,0,0,1,15,0,1,0
0,21.0,1,32,0,6076,0,0,1,0,14,0,1,0
0,68.0,3,10,0,446,1,1,0,0,15,0,1,0
0,65.0,3,73,1,8768,0,0,0,1,22,0,0,1
0,17.0,1,27,0,9848,1,0,1,0,14,0,1,0
0,12.0,5,60,1,7472,1,0,0,1,15,0,1,0
0,99.0,2,42,0,3638,0,0,1,0,6,1,0,0
0,11.0,1,37,1,6030,1,0,1,0,15,0,1,0
1,21.0,2,74,0,2360,0,0,0,1,8,1,0,0
1,92.0,0,77,0,1182,1,0,0,1,23,0,0,1
0,4.0,2,22,1,295,1,0,1,0,15,0,1,0
1,64.0,1,72,0,8134,0,0,0,1,15,0,1,0
1,6.0,1,62,0,9988,1,0,0,1,15,0,1,0
0,31.0,4,40,0,1041,1,0,1,0,6,1,0,0
0,11.0,5,63,0,5233,1,0,0,1,15,0,1,0
1,42.0,4,23,0,9973,0,0,1,0,6,1,0,0
1,41.0,3,42,1,7374,1,0,1,0,7,1,0,0
0,75.0,0,17,0,6051,0,1,0,0,14,0,1,0
0,90.0,4,64,0,2358,0,0,0,1,14,0,1,0
0,34.0,1,37,0,3830,1,0,1,0,15,0,1,0
0,83.0,5,20,0,7738,0,0,1,0,23,0,0,1
0,91.0,1,23,1,5230,1,0,1,0,7,1,0,0
0,100.0,2,61,1,2733,0,0,0,1,6,1,0,0
0,70.0,0,17,0,3317,0,1,0,0,15,0,1,0
0,40.0,2,11,0,5728,1,1,0,0,6,1,0,0
1,100.0,5,75,1,1020,0,0,0,1,15,0,1,0
0,76.0,1,13,0,418,1,1,0,0,22,0,0,1
0,8.0,5,60,1,6950,1,0,0,1,22,0,0,1
1,90.0,3,60,0,3986,1,0,0,1,22,0,0,1
0,34.0,5,74,1,6537,1,0,0,1,8,1,0,0
1,71.0,4,33,1,163,1,0,1,0,6,1,0,0
0,39.0,2,76,0,2921,0,0,0,1,15,0,1,0
0,52.0,5,18,0,3276,0,0,1,0,6,1,0,0
0,73.0,3,36,1,4828,1,0,1,0,6,1,0,0
0,9.0,0,46,0,2219,0,0,1,0,14,0,1,0
1,69.0,3,13,0,3053,1,1,0,0,22,0,0,1
1,15.0,0,30,0,8376,1,0,1,0,6,1,0,0
1,36.0,4,31,1,5108,1,0,1,0,7,1,0,0
1,100.0,2,21,1,3777,1,0,1,0,7,1,0,0
0,26.0,5,41,1,8737,1,0,1,0,7,1,0,0
1,50.0,3,42,0,6063,1,0,1,0,15,0,1,0
1,79.0,5,56,0,3061,0,0,0,1,7,1,0,0
1,62.0,2,32,0,1480,1,0,1,0,7,1,0,0
1,100.0,1,31,1,9770,1,0,1,0,22,0,0,1
1,33.0,5,37,1,4956,1,0,1,0,15,0,1,0
0,40.0,2,34,0,7600,0,0,1,0,23,0,0,1
0,100.0,4,53,1,7277,0,0,0,1,6,1,0,0
0,100.0,0,80,0,9686,0,0,0,1,7,1,0,0
0,66.0,2,48,1,8510,1,0,1,0,22,0,0,1
0,58.0,5,26,0,2383,0,0,1,0,21,0,0,1
1,55.0,5,30,1,1741,1,0,1,0,23,0,0,1
1,47.0,1,26,0,8628,1,0,1,0,21,0,0,1
0,35.0,2,27,0,9760,0,0,1,0,15,0,1,0
0,14.0,2,25,0,6278,1,0,1,0,8,1,0,0
0,19.0,3,23,0,8789,0,0,1,0,22,0,0,1
0,70.0,3,25,0,804,1,0,1,0,14,0,1,0
0,53.0,0,22,0,3708,0,0,1,0,21,0,0,1
0,43.0,2,49,0,2010,1,0,1,0,8,1,0,0
1,6.0,3,41,1,4207,0,0,1,0,15,0,1,0
0,1.0,5,21,0,657,0,0,1,0,23,0,0,1
1,6.0,1,70,0,4694,0,0,0,1,23,0,0,1
1,30.0,3,41,1,4547,0,0,1,0,14,0,1,0
1,99.0,1,78,1,8176,0,0,0,1,14,0,1,0
1,100.0,3,19,0,9368,0,0,1,0,21,0,0,1
1,25.0,5,71,1,2287,1,0,0,1,15,0,1,0
0,28.0,2,57,0,3762,1,0,0,1,22,0,0,1
1,62.0,4,41,0,9992,0,0,1,0,14,0,1,0
0,27.0,1,33,0,7944,1,0,1,0,21,0,0,1
0,9.0,1,41,1,4918,1,0,1,0,21,0,0,1
0,71.0,0,33,1,5922,0,0,1,0,6,1,0,0
0,65.0,5,41,1,3223,1,0,1,0,15,0,1,0
1,18.0,2,48,1,7408,1,0,1,0,8,1,0,0
0,32.0,4,13,0,1137,1,1,0,0,15,0,1,0
1,11.0,2,42,0,9267,0,0,1,0,15,0,1,0
1,64.0,5,59,0,7624,1,0,0,1,23,0,0,1
1,29.0,2,42,1,2850,0,0,1,0,15,0,1,0
1,27.0,3,29,1,7982,1,0,1,0,8,1,0,0
1,37.0,0,28,1,9144,1,0,1,0,21,0,0,1
0,38.0,1,29,0,6559,1,0,1,0,23,0,0,1
0,59.0,2,59,0,7967,0,0,0,1,21,0,0,1
1,94.0,5,11,0,5436,1,1,0,0,15,0,1,0
0,48.0,1,15,0,3617,1,1,0,0,14,0,1,0
1,38.0,1,47,0,2642,0,0,1,0,21,0,0,1
0,51.0,2,54,0,2185,1,0,0,1,22,0,0,1
0,84.0,0,43,0,625,1,0,1,0,7,1,0,0
1,18.0,1,32,1,4820,1,0,1,0,15,0,1,0
1,2.0,3,32,1,1017,1,0,1,0,6,1,0,0
1,5.0,2,41,0,6250,0,0,1,0,14,0,1,0
0,57.0,2,20,0,7914,0,0,1,0,7,1,0,0
1,11.0,5,12,0,9190,1,1,0,0,22,0,0,1
0,45.0,0,64,0,1674,0,0,0,1,14,0,1,0
1,23.0,3,54,1,8252,0,0,0,1,7,1,0,0
1,73.0,3,16,0,149,1,1,0,0,7,1,0,0
0,94.0,4,25,0,2847,0,0,1,0,15,0,1,0
0,5.0,4,46,0,6928,0,0,1,0,22,0,0,1
0,19.0,2,20,0,9246,0,0,1,0,6,1,0,0
0,93.0,5,40,0,2885,1,0,1,0,14,0,1,0
1,6.0,2,21,1,4061,1,0,1,0,14,0,1,0
0,29.0,4,22,0,6887,1,0,1,0,14,0,1,0
1,72.0,0,68,0,1360,1,0,0,1,22,0,0,1
1,100.0,3,15,0,794,1,1,0,0,8,1,0,0
0,10.0,0,49,1,2413,0,0,1,0,7,1,0,0
0,23.0,0,40,1,637,1,0,1,0,15,0,1,0
1,25.0,2,78,1,2668,1,0,0,1,14,0,1,0
0,44.0,3,77,0,2047,1,0,0,1,15,0,1,0
0,85.0,2,79,0,7087,0,0,0,1,14,0,1,0
0,41.0,5,60,1,3377,0,0,0,1,7,1,0,0
0,56.0,2,11,0,5249,1,1,0,0,15,0,1,0
1,81.0,2,61,0,522,0,0,0,1,14,0,1,0
0,100.0,5,18,0,2479,1,0,1,0,21,0,0,1
0,19.0,4,70,1,9096,0,0,0,1,7,1,0,0
0,71.0,4,27,1,6032,1,0,1,0,7,1,0,0
1,56.0,0,18,0,3442,0,0,1,0,21,0,0,1
1,100.0,2,39,1,2682,0,0,1,0,15,0,1,0
0,75.0,0,24,1,5024,1,0,1,0,23,0,0,1
1,38.0,5,29,1,9358,1,0,1,0,14,0,1,0
0,37.0,2,11,0,351,0,1,0,0,23,0,0,1
1,19.0,3,40,0,3692,1,0,1,0,7,1,0,0
0,41.0,1,35,0,3558,0,0,1,0,22,0,0,1
0,42.0,0,48,1,5036,0,0,1,0,6,1,0,0
0,67.0,1,64,1,3150,1,0,0,1,15,0,1,0
0,38.0,1,20,0,4200,1,0,1,0,6,1,0,0
0,82.0,4,51,1,9133,1,0,0,1,15,0,1,0
1,100.0,3,33,0,3670,0,0,1,0,7,1,0,0
0,11.0,4,25,1,7647,1,0,1,0,22,0,0,1
1,56.0,4,23,1,7703,1,0,1,0,8,1,0,0
0,39.0,4,62,0,3282,0,0,0,1,22,0,0,1
0,53.0,3,48,0,5897,1,0,1,0,22,0,0,1
0,9.0,0,56,0,6672,1,0,0,1,7,1,0,0
1,2.0,3,71,1,7831,0,0,0,1,15,0,1,0
